,name,type,time_h,length_km,lng,lat,url
1980,Pearl Harbour to Back Valley/hope Arm Jc,Tramping Track,3.0166666666666666,6.89, 167.578103, -45.574781,pearl-harbour-to-back-valley-hope-arm-jc
1981,Pearse Valley Route,Route,21.066666666666666,5.03, 172.777406, -41.231879,pearse-valley-route
1982,Pearson Hut Route,Route,2.783333333333333,6.17, 170.454546, -44.630920,pearson-hut-route
1983,Pelorus Br Circle Loop Track,Short Walk,2.1,1.21, 173.579067, -41.298341,pelorus-br-circle-loop-track
1984,Pelorus Br Circle Walk (incl Susp Br),Short Walk(disabled),0.13333333333333333,0.39, 173.575789, -41.296750,pelorus-br-circle-walk-incl-susp-br
1985,Pelorus Bridge - Elvy Waterfalls Track,Walking Track,3.15,1.6, 173.569831, -41.302372,pelorus-bridge-elvy-waterfalls-track
1986,Pelorus Bridge - River Access Track,Short Walk,0.1,0.26, 173.572726, -41.298582,pelorus-bridge-river-access-track
1987,Pelorus Bridge - Trig K Track,Tramping Track,21.0,4.2, 173.555550, -41.305977,pelorus-bridge-trig-k-track
1988,Pelorus Track Captains Hut to Middy Hut,Tramping Track,22.0,4.83, 173.392781, -41.384223,pelorus-track-captains-hut-to-middy-hut
1989,Pelorus Track Carpark to Emerald Pool,Tramping Track,2.1333333333333333,1.08, 173.464768, -41.336019,pelorus-track-carpark-to-emerald-pool
1990,Pelorus Track Emerald Pool to Captains H,Tramping Track,3.066666666666667,6.82, 173.435638, -41.373643,pelorus-track-emerald-pool-to-captains-h
1991,Pelorus Track Middy Hut to Roebuck Hut,Tramping Track,3.216666666666667,5.66, 173.356749, -41.411536,pelorus-track-middy-hut-to-roebuck-hut
1992,Pelorus Track Roebuck Hut to Totara Sadd,Tramping Track,5.133333333333334,7.55, 173.287943, -41.411073,pelorus-track-roebuck-hut-to-totara-sadd
1993,Peninsula Nature Walk - Wb Link,Walking Track,2.0166666666666666,1, 172.831874, -41.799679,peninsula-nature-walk-wb-link
1994,Peninsula Nature Walk Main Section,Short Walk,1.0833333333333333,2.72, 172.837307, -41.807288,peninsula-nature-walk-main-section
1995,Peninsula Point Kean Lookout Walk,Short Walk,0.08333333333333333,0.23, 173.715914, -42.424043,peninsula-point-kean-lookout-walk
1996,Peninsula Walk Mistletoe Bay,Walking Track,5.1,2.12, 173.969977, -41.231008,peninsula-walk-mistletoe-bay
1997,Penn Creek Hut to Table Top,Tramping Track,22.033333333333335,2.93, 175.286787, -40.902318,penn-creek-hut-to-table-top
1998,Peters Pool Short Walk,Short Walk(disabled),1.0333333333333334,0.55, 170.169335, -43.423071,peters-pool-short-walk
1999,Peters Valley Track (sjct),Walking Track,2.6833333333333336,7.05, 172.795451, -42.443521,peters-valley-track-sjct
2000,Pfeifer Creek to Harper Pass Track,Tramping Track,9.566666666666666,23.69, 171.881973, -42.728109,pfeifer-creek-to-harper-pass-track
2001,Piano Flat Loop Track,Tramping Track,11.05,2.7, 169.027219, -45.559213,piano-flat-loop-track
2002,Picnic Bay to Puriri Bay Track,Walking Track,1.0,0.41, 174.360050, -35.361700,picnic-bay-to-puriri-bay-track
2003,Picnic Gully Walking Track,Walking Track,1.15,0.67, 170.190541, -46.053352,picnic-gully-walking-track
2004,Picnic Point Track,Walking Track,1.0666666666666667,0.62, 170.932888, -42.795616,picnic-point-track
2005,Picnic Point Walk,Short Walk,1.0833333333333333,0.68, 169.472935, -46.563383,picnic-point-walk
2006,Pigeon Bay Walkway,Walking Track,2.9166666666666665,6.89, 172.933445, -43.629336,pigeon-bay-walkway
2007,Pikiariki Tractor Hauler Track,Short Walk,0.11666666666666667,0.31, 175.565597, -38.508376,pikiariki-tractor-hauler-track
2008,Pilgrims Way Coastal Track,Walking Track,15.1,4.13, 172.806378, -43.587228,pilgrims-way-coastal-track
2009,Pillar Point Lighthouse Track,Walking Track,3.033333333333333,1.07, 172.708732, -40.511142,pillar-point-lighthouse-track
2010,Pillars Of Hercules Track,Walking Track,0.06666666666666667,0.1, 175.815743, -39.148935,pillars-of-hercules-track
2011,Pinchgut Track,Tramping Track,23.0,5.71, 172.337427, -43.129494,pinchgut-track
2012,Pinchgut Track (nlnp),Walking Track,15.0,2.65, 172.808858, -41.835544,pinchgut-track-nlnp
2013,Pine Valley Track to Pine Valley Hut,Walking Track,11.15,3.02, 173.513939, -41.506305,pine-valley-track-to-pine-valley-hut
2014,Pinks Hut to Middle Hill Hut Track,Tramping Track,23.016666666666666,4.83, 176.426637, -39.227227,pinks-hut-to-middle-hill-hut-track
2015,Pinnacles Hut to Sharplin Falls Junction,Easy Tramping Track,2.783333333333333,4.68, 171.382554, -43.609846,pinnacles-hut-to-sharplin-falls-junction
2016,Pinnacles Ridge Track,Walking Track,4.066666666666666,1.26, 175.230872, -41.451169,pinnacles-ridge-track
2017,Pinnacles Saddle to Baldy,Tramping Track,11.0,1.08, 175.453218, -40.841581,pinnacles-saddle-to-baldy
2018,Pinnacles Track,Walking Track,5.066666666666666,1.38, 175.229165, -41.450495,pinnacles-track
2019,Pipeclay Gully Road Track,Walking Track,0.13333333333333333,0.3, 169.134038, -45.084408,pipeclay-gully-road-track
2020,Pipinui Track,Walking Track,0.05,0.09, 176.067404, -40.493965,pipinui-track
2021,Piraunui Track,Tramping Track,2.9833333333333334,6.03, 175.659422, -37.143085,piraunui-track
2022,Piripiri Walk,Short Walk,0.08333333333333333,0.16, 174.862265, -38.255900,piripiri-walk
2023,Piroa Falls Track,Walking Track,0.06666666666666667,0.15, 174.390174, -36.064089,piroa-falls-track
2024,Piropiro Campsite Access Track (tt),Short Walk,0.03333333333333333,0.07, 175.492215, -38.635001,piropiro-campsite-access-track-tt
2025,Pisa Range Ridge Track,Tramping Track,14.15,32.53, 169.128488, -44.963750,pisa-range-ridge-track
2026,Pitt Head Track,Walking Track,1.05,2.66, 173.057045, -40.956702,pitt-head-track
2027,Piwakawaka Track,Walking Track,1.1166666666666667,2.22, 173.767870, -41.053160,piwakawaka-track
2028,Plateau - Upper Whirinaki Track,Tramping Track,14.1,3.3, 176.640439, -38.821538,plateau-upper-whirinaki-track
2029,Plateau Rd to Mid-whirinaki Track,Easy Tramping Track,3.6333333333333333,6.88, 176.638363, -38.821781,plateau-rd-to-midwhirinaki-track
2030,Pleasant Flat Nature Walk,Short Walk,0.06666666666666667,0.17, 169.381600, -44.012270,pleasant-flat-nature-walk
2031,Poads Road to Park Boundary,Tramping Track,2.05,1.05, 175.368114, -40.664003,poads-road-to-park-boundary
2032,Poet Hut to Top Toaroha Hut Track,Tramping Track,22.1,3.69, 171.152198, -43.035901,poet-hut-to-top-toaroha-hut-track
2033,Poh to Desert Rd Track,Tramping Track,14.083333333333334,4.46, 175.815743, -39.148935,poh-to-desert-rd-track
2034,Pohatu Track - Matahi Rd to End Of Bench Track,Tramping Track,2.1,4.22, 177.074865, -38.302428,pohatu-track-matahi-rd-to-end-of-bench-track
2035,Pohatu Track - Ohora Hut to Start Of Bench,Tramping Track,3.0166666666666666,7.34, 177.017298, -38.314784,pohatu-track-ohora-hut-to-start-of-bench
2036,Pohutukawa Grove Beach Short Walk,Short Walk,0.08333333333333333,0.16, 175.843393, -36.966296,pohutukawa-grove-beach-short-walk
2037,Pohutukawa Track,Walking Track,1.1333333333333333,2.84, 174.917273, -36.736368,pohutukawa-track
2038,Point Kean Lookout to Limestone Bay,Walking Track,12.083333333333334,3.22, 173.700875, -42.430385,point-kean-lookout-to-limestone-bay
2039,Pokaka Mill to Slab Road_(to 42 Traverse,Tramping Track,11.05,2.68, 175.486401, -39.054026,pokaka-mill-to-slab-road-to-42-traverse
2040,Poolburn Tunnellers Camp Track,Walking Track,0.03333333333333333,0.09, 169.735722, -45.053540,poolburn-tunnellers-camp-track
2041,Poronui Access Route,Tramping Track,4.016666666666667,11.1, 176.296163, -38.998198,poronui-access-route
2042,Pororari River to Punakaiki River,Walking Track,11.083333333333334,2.79, 171.347451, -42.126952,pororari-river-to-punakaiki-river
2043,Port Craig Historic Trail,Easy Tramping Track,1.0833333333333333,0.58, 167.361412, -46.222093,port-craig-historic-trail
2044,Port Craig Hut/edwin Burn Viaduct,Easy Tramping Track,3.183333333333333,8.66, 167.361542, -46.222991,port-craig-hut-edwin-burn-viaduct
2045,Porters Hut to Left Branch Motueka River,Route,3.533333333333333,7.44, 172.997353, -41.653597,porters-hut-to-left-branch-motueka-river
2046,Porters Hut to R. Branch Motueka River,Route,3.3666666666666667,6.69, 172.983166, -41.694866,porters-hut-to-r-branch-motueka-river
2047,Ports Race/merrivale - Woodlaw Forest,Tramping Track,8.9,20.72, 167.860300, -46.263120,ports-race-merrivale-woodlaw-forest
2048,Ports Water Race Track,Tramping Track,8.2,20.86, 167.890161, -46.263573,ports-water-race-track
2049,Possum Hut Route,Route,3.283333333333333,7.27, 170.495342, -45.754967,possum-hut-route
2050,Potaema Walk,Short Walk(disabled),1.0166666666666666,0.43, 174.152047, -39.315837,potaema-walk
2051,Potholes Track,Tramping Track,4.0,1.57, 172.657229, -41.185248,potholes-track
2052,Potters No 2 Tramping Trk Huts-grave,Tramping Track,3.05,1.37, 169.131511, -45.428650,potters-no-2-tramping-trk-hutsgrave
2053,Potts Hut Track,Tramping Track,6.366666666666666,14.59, 171.075006, -43.534368,potts-hut-track
2054,Pouakai Track,Easy Tramping Track,15.066666666666666,4.02, 174.014409, -39.237929,pouakai-track
2055,Poulter Hut to Minchin Pass,Route,3.8166666666666664,8.49, 171.810213, -42.849377,poulter-hut-to-minchin-pass
2056,Poulter River Track,Tramping Track,7.5,19.62, 171.903655, -43.045608,poulter-river-track
2057,Pounawea Nature Walk,Short Walk,1.0333333333333334,0.56, 169.692404, -46.476006,pounawea-nature-walk
2058,Pourakino Picnic Area/loop Track,Walking Track,3.1,1.71, 167.921660, -46.194883,pourakino-picnic-area-loop-track
2059,Pourangaki Hut to Hikurangi Range,Tramping Track,2.05,2.45, 176.101274, -39.845314,pourangaki-hut-to-hikurangi-range
2060,Poutaki Track,Tramping Track,12.033333333333333,1.96, 176.296319, -39.731731,poutaki-track
2061,Powell Hut to Mt Holdsworth,Easy Tramping Track,5.15,1.6, 175.417080, -40.873859,powell-hut-to-mt-holdsworth
2062,Price Flat Hut to Frew Hut Track,Tramping Track,3.716666666666667,8.86, 171.006612, -43.110089,price-flat-hut-to-frew-hut-track
2063,Princhester Saddle Route,Route,21.116666666666667,4.78, 167.972513, -45.625808,princhester-saddle-route
2064,Progress Water-race Track,Walking Track,11.066666666666666,2.37, 171.935330, -42.188782,progress-waterrace-track
2065,Prospect Hill Track,Tramping Track,4.983333333333333,10.16, 169.256182, -45.236177,prospect-hill-track
2066,Pt Elizabeth Walkway Track,Walking Track,21.15,5.5, 171.219101, -42.380609,pt-elizabeth-walkway-track
2067,Pudding Hill Stm Route Mt Hutt Forest,Route,4.216666666666667,7.99, 171.519140, -43.566725,pudding-hill-stm-route-mt-hutt-forest
2068,Pudding Hill Track,Tramping Track,22.05,4.82, 173.074255, -42.197764,pudding-hill-track
2069,Puhi Puhi Picnic Area/track,Walking Track,1.0833333333333333,0.67, 173.737506, -42.270391,puhi-puhi-picnic-area-track
2070,Pukaha Lookout Track,Walking Track,11.05,2.57, 175.643410, -40.725021,pukaha-lookout-track
2071,Pukahunui Track (road to Upper Whiri Tra,Tramping Track,2.8166666666666664,5.22, 176.653527, -38.865366,pukahunui-track-road-to-upper-whiri-tra
2072,Pukaka Valley Track,Tramping Track,15.133333333333333,3.63, 174.017180, -41.389446,pukaka-valley-track
2073,Pukaki Flats Track (tat A2o),Walking Track,2.966666666666667,8.44, 170.120192, -44.253481,pukaki-flats-track-tat-a2o
2074,Pukaki Kettlehole Track,Walking Track,2.1333333333333333,1.26, 170.168297, -44.176803,pukaki-kettlehole-track
2075,Pukareao - Ngahiramai Track,Tramping Track,2.1166666666666667,4.43, 176.940282, -38.506756,pukareao-ngahiramai-track
2076,Pukareao Access Track,Tramping Track,5.933333333333334,13.02, 176.835720, -38.589929,pukareao-access-track
2077,Pukataramea to Maropea Forks Hut Track,Tramping Track,12.116666666666667,1.81, 176.138136, -39.729230,pukataramea-to-maropea-forks-hut-track
2078,Pukatea Track,Tramping Track,15.083333333333334,3.75, 173.704513, -35.233038,pukatea-track
2079,Pukatea Walk,Walking Track,3.1333333333333333,1.38, 173.004067, -40.816235,pukatea-walk
2080,Pukatea Walk,Walking Track,1.0166666666666666,0.44, 174.058709, -41.384418,pukatea-walk
2081,Pukawa - Omori Track,Walking Track,3.0,1.27, 175.753637, -38.912359,pukawa-omori-track
2082,Pukawa Loop Walk,Walking Track,3.1166666666666667,1.28, 175.750131, -38.916759,pukawa-loop-walk
2083,Pukeatua Track,Tramping Track,5.266666666666667,11.59, 175.216803, -40.881078,pukeatua-track
2084,Pukekohe Stm Track,Tramping Track,22.066666666666666,5.05, 173.616581, -35.237378,pukekohe-stm-track
2085,Pukekohu Helipad to Lake Waikaremoana,Tramping Track,3.45,6.42, 176.921436, -38.755193,pukekohu-helipad-to-lake-waikaremoana
2086,Pukekohu Range - Middle Section,Tramping Track,5.15,11.78, 176.921436, -38.755193,pukekohu-range-middle-section
2087,Pukemoremore Southern Section Of Russell,Tramping Track,5.783333333333333,12.17, 174.277531, -35.396616,pukemoremore-southern-section-of-russell
2088,Pukenui Forest Loop,Walking Track,2.7,6.67, 174.258212, -35.705651,pukenui-forest-loop
2089,Pukenui Taraire Ridge,Walking Track,21.083333333333332,5.24, 174.264691, -35.700291,pukenui-taraire-ridge
2090,Pukepuke Lagoon Access Track,Walking Track,0.1,0.32, 175.268116, -40.341189,pukepuke-lagoon-access-track
2091,Pukepuke Lagoon Hide Track,Walking Track,0.08333333333333333,0.23, 175.265338, -40.339554,pukepuke-lagoon-hide-track
2092,Pukerangiora Pa Hr Track,Short Walk,0.03333333333333333,0.1, 174.263133, -39.064809,pukerangiora-pa-hr-track
2093,Puketi Nature Trail,Walking Track,4.0,1.51, 173.793363, -35.211471,puketi-nature-trail
2094,Puketotara Hut to Whanganui River,Tramping Track,4.083333333333333,1.23, 174.979285, -39.348329,puketotara-hut-to-whanganui-river
2095,Puketui Short Walk,Short Walk,2.033333333333333,0.89, 175.738269, -37.106414,puketui-short-walk
2096,Puniho Track,Tramping Track,3.4333333333333336,7.4, 174.014560, -39.294172,puniho-track
2097,Puniwhakau to Matemateaonga Link Track,Tramping Track,15.016666666666667,4.39, 174.758974, -39.287489,puniwhakau-to-matemateaonga-link-track
2098,Puponga Hilltop Walk,Tramping Track,3.533333333333333,7.92, 172.740786, -40.520881,puponga-hilltop-walk
2099,Puponga Mine Track,Walking Track,1.0,0.4, 172.710507, -40.519702,puponga-mine-track
2100,Pupu Hydro Walkway,Walking Track,23.15,5.55, 172.738417, -40.855776,pupu-hydro-walkway
2101,Purakaunui Falls Walk,Short Walk,1.05,0.52, 169.563044, -46.519449,purakaunui-falls-walk
2102,Puriri Track,Walking Track,2.066666666666667,5.15, 174.412551, -35.451978,puriri-track
2103,Purity Carpark to Wooden Peg Via Purity,Tramping Track,23.016666666666666,4.06, 176.055605, -39.819187,purity-carpark-to-wooden-peg-via-purity
2104,Putanui Point Anchorage/track,Walking Track,3.15,1.17, 173.867323, -41.224048,putanui-point-anchorage-track
2105,Putara - Herepai Track,Tramping Track,3.3,5.44, 175.514946, -40.687135,putara-herepai-track
2106,Puteore Hut to Puniwhakau Roadend Route,Route,7.116666666666666,16.35, 174.795517, -39.373271,puteore-hut-to-puniwhakau-roadend-route
2107,Puteore Jn to Pokeka/otaraheke Jn - Mate,Tramping Track,3.65,8.9, 174.823479, -39.332405,puteore-jn-to-pokeka-otaraheke-jn-mate
2108,Pyke Track - Alabaster Hut to Olivine Hut,Route,5.3,14.15, 168.213911, -44.443893,pyke-track-alabaster-hut-to-olivine-hut
2109,Pyke Track - Olivine Hut to the Pyke Crossi,Route,6.7,17.77, 168.219533, -44.376939,pyke-track-olivine-hut-to-the-pyke-crossi
2110,Pyke Track - Pyke Crossing to Big Bay Hut,Route,4.716666666666667,13.14, 168.226855, -44.311583,pyke-track-pyke-crossing-to-big-bay-hut
2111,Pylon Road - Sh2 to Western Forest Park,Tramping Track,3.9,7.22, 175.244478, -41.092526,pylon-road-sh2-to-western-forest-park
2112,Pylon Road Eastern Branch,Tramping Track,11.1,2.29, 175.290051, -41.105692,pylon-road-eastern-branch
2113,Pyramid Track,Tramping Track,2.9,7.26, 170.046615, -44.224206,pyramid-track
2114,Qct - Torea to Kenepuru,Easy Tramping Track,9.916666666666666,21.74, 174.032996, -41.205350,qct-torea-to-kenepuru
2115,Qct Camp Bay to Akerbloms Rd,Easy Tramping Track,2.033333333333333,0.6, 174.147166, -41.127653,qct-camp-bay-to-akerbloms-rd
2116,Qct Endeavour Inlet to Resolution Bay,Easy Tramping Track,5.3,11.27, 174.177225, -41.085819,qct-endeavour-inlet-to-resolution-bay
2117,Qct Historic Track Jnctn to Camp Bay,Easy Tramping Track,2.15,1.04, 174.147959, -41.119350,qct-historic-track-jnctn-to-camp-bay
2118,Qct Kenepuru Saddle to Endeavour Inlet,Easy Tramping Track,5.3,10.54, 174.142685, -41.129630,qct-kenepuru-saddle-to-endeavour-inlet
2119,Qct Resolution Bay to Ship Cove,Easy Tramping Track,2.75,3.46, 174.220641, -41.111503,qct-resolution-bay-to-ship-cove
2120,Qct Schoolhouse Bay Camp Sidetrack,Easy Tramping Track,1.0833333333333333,0.45, 174.220641, -41.111503,qct-schoolhouse-bay-camp-sidetrack
2121,Qct- Anakiwa Rd End to Bottle Bay,Easy Tramping Track,11.15,2.9, 173.922737, -41.264279,qct-anakiwa-rd-end-to-bottle-bay
2122,Qct- Bottle Bay to Hebberds Block,Easy Tramping Track,21.0,4.02, 173.946375, -41.256239,qct-bottle-bay-to-hebberds-block
2123,Qct- Hebberds Block to Te Mahia,Easy Tramping Track,2.1333333333333333,4.67, 173.963865, -41.241823,qct-hebberds-block-to-te-mahia
2124,Qct- Te Mahia to Torea,Easy Tramping Track,3.466666666666667,7.44, 173.971140, -41.219462,qct-te-mahia-to-torea
2125,Quail Island Walkway,Walking Track,23.05,5.77, 172.692818, -43.630440,quail-island-walkway
2126,Quail Track,Walking Track,3.1,0.88, 171.013899, -44.763436,quail-track
2127,Quailburn Track,Track - historic,4.116666666666666,1.55, 169.802819, -44.362452,quailburn-track
2128,Quartz Creek (mt Royal) Route,Route,4.616666666666667,8.29, 173.599065, -41.480606,quartz-creek-mt-royal-route
2129,Quartz Reef Point Track,Walking Track,3.05,1.14, 169.242690, -44.991912,quartz-reef-point-track
2130,R W Tate Sr Track,Walking Track,1.0333333333333334,0.57, 175.463230, -41.090854,r-w-tate-sr-track
2131,Rahui Island Track,Tramping Track,0.08333333333333333,0.17, 177.172442, -38.711823,rahui-island-track
2132,Rainbow Falls Walk,Short Walk,0.11666666666666667,0.26, 173.941807, -35.213818,rainbow-falls-walk
2133,Rainbow Mtn - Crater Lakes Track,Short Walk,0.016666666666666666,0.05, 176.376845, -38.318823,rainbow-mtn-crater-lakes-track
2134,Rainbow Mtn - Te Ara Ahi,Walking Track,15.15,4.8, 176.373566, -38.323807,rainbow-mtn-te-ara-ahi
2135,Rainbow Mtn - Te Ranga,Tramping Track,12.05,2.41, 176.387113, -38.319337,rainbow-mtn-te-ranga
2136,Rainbow Mtn - Te Tihi O Ruru,Tramping Track,11.033333333333333,2.04, 176.378223, -38.321594,rainbow-mtn-te-tihi-o-ruru
2137,Raingauge Spur,Easy Tramping Track,15.133333333333333,2.17, 175.439749, -40.854115,raingauge-spur
2138,Rakaia Gorge Walkway,Walking Track,21.1,4.72, 171.639089, -43.504641,rakaia-gorge-walkway
2139,Rakaitane Walk,Short Walk,3.0166666666666666,1.38, 171.469745, -42.575320,rakaitane-walk
2140,Ram Track,Easy Tramping Track,1.1,1.96, 174.089678, -39.269587,ram-track
2141,Rameka Track,Tramping Track,2.8,6.12, 172.859836, -40.916033,rameka-track
2142,Ranfurly - 125 to 120,Walking Track,7.416666666666667,21.17, 170.254552, -45.230373,ranfurly-125-to-120
2143,Rangatira Loop Walk,Walking Track,5.0,1.91, 174.929911, -40.855163,rangatira-loop-walk
